userId,ym,income,expense,cat_share_Ăn uống,cat_share_Di chuyển,cat_share_Mua sắm,cat_share_Giải trí,cat_share_Sức khỏe,cat_share_Giáo dục,cat_share_Hóa đơn,cat_share_Khác,anomaly_count,totalIncome,goalsCompleted,goalsActive,total_goal_target,goals_active,goals_completed,expense_to_income_ratio,target_saving_ratio,goal_completion_rate,month_income_feature,macro_cluster,micro_cluster
cj_hh_1003,2017-06,62500000,1206000,0.8756218905472637,0.0,0.12437810945273632,0.0,0.0,0.0,0.0,0.0,0,625000000,0,1,75000000,1,0,0.019296,0.12,0.0,62500000,0,0
cj_hh_1003,2017-07,62500000,204000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,625000000,0,1,75000000,1,0,0.003264,0.12,0.0,62500000,0,0
cj_hh_1003,2017-08,62500000,3827000,0.9020120198588973,0.0,0.09798798014110269,0.0,0.0,0.0,0.0,0.0,5,625000000,0,1,75000000,1,0,0.061232,0.12,0.0,62500000,0,1
cj_hh_1003,2017-09,62500000,4484000,0.9545049063336307,0.0,0.045495093666369314,0.0,0.0,0.0,0.0,0.0,7,625000000,0,1,75000000,1,0,0.071744,0.12,0.0,62500000,0,1
cj_hh_1003,2017-10,62500000,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,625000000,0,1,75000000,1,0,0.0016,0.12,0.0,62500000,0,1
cj_hh_1003,2017-12,62500000,417000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,625000000,0,1,75000000,1,0,0.006672,0.12,0.0,62500000,0,0
cj_hh_1004,2017-01,41667000,1584000,0.8661616161616161,0.0,0.0707070707070707,0.04734848484848485,0.015782828282828284,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.03801569587443301,0.11999904000767994,0.0,41667000,0,0
cj_hh_1004,2017-02,41667000,2527000,0.5053423031262366,0.37593984962406013,0.1187178472497032,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.06064751481988144,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-03,41667000,2504000,0.6477635782747604,0.2995207667731629,0.052715654952076675,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.060095519235846113,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-04,41667000,3185000,0.5563579277864992,0.3729984301412873,0.0706436420722135,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.07643938848489212,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-05,41667000,858000,0.8438228438228438,0.0,0.1561771561771562,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.020591835265317878,0.11999904000767994,0.0,41667000,0,0
cj_hh_1004,2017-06,41667000,537000,0.9534450651769087,0.0,0.04655493482309125,0.0,0.0,0.0,0.0,0.0,1,500004000,0,1,60000000,1,0,0.012887896896824826,0.11999904000767994,0.0,41667000,0,0
cj_hh_1004,2017-07,41667000,3235000,0.2491499227202473,0.7224111282843895,0.028438948995363214,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.07763937888496893,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-08,41667000,1341000,0.9813571961222968,0.0,0.018642803877703208,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.03218374253005976,0.11999904000767994,0.0,41667000,0,0
cj_hh_1004,2017-09,41667000,2164000,0.6418669131238447,0.35813308687615525,0.0,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.05193558451532388,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-10,41667000,1841000,0.5317762085822922,0.41390548614883216,0.013579576317218903,0.04073872895165671,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.04418364653082776,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-11,41667000,2358000,0.6077184054283291,0.3922815945716709,0.0,0.0,0.0,0.0,0.0,0.0,1,500004000,0,1,60000000,1,0,0.05659154726762186,0.11999904000767994,0.0,41667000,0,1
cj_hh_1004,2017-12,41667000,1250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.029999760001919985,0.11999904000767994,0.0,41667000,0,0
cj_hh_101,2017-01,25000000,2290000,0.574235807860262,0.425764192139738,0.0,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.0916,0.12,0.0,25000000,0,1
cj_hh_101,2017-02,25000000,2633000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.10532,0.12,0.0,25000000,0,0
cj_hh_101,2017-03,25000000,1941000,0.6780010303967027,0.32199896960329727,0.0,0.0,0.0,0.0,0.0,0.0,2,300000000,0,1,36000000,1,0,0.07764,0.12,0.0,25000000,0,1
cj_hh_101,2017-04,25000000,1038000,0.5183044315992292,0.4816955684007707,0.0,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.04152,0.12,0.0,25000000,0,1
cj_hh_101,2017-05,25000000,4033000,0.4205306223654848,0.3595338457723779,0.21993553186213738,0.0,0.0,0.0,0.0,0.0,3,300000000,0,1,36000000,1,0,0.16132,0.12,0.0,25000000,0,1
cj_hh_101,2017-06,25000000,801000,0.7752808988764045,0.0,0.09987515605493133,0.12484394506866417,0.0,0.0,0.0,0.0,0,300000000,0,1,36000000,1,0,0.03204,0.12,0.0,25000000,0,0
cj_hh_101,2017-07,25000000,1485000,0.24242424242424243,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.0594,0.12,0.0,25000000,0,1
cj_hh_101,2017-08,25000000,1926000,0.9553478712357217,0.0,0.0446521287642783,0.0,0.0,0.0,0.0,0.0,0,300000000,0,1,36000000,1,0,0.07704,0.12,0.0,25000000,0,0
cj_hh_101,2017-09,25000000,1425000,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,300000000,0,1,36000000,1,0,0.057,0.12,0.0,25000000,0,1
cj_hh_101,2017-10,25000000,2393000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.09572,0.12,0.0,25000000,0,0
cj_hh_101,2017-11,25000000,2582000,0.6127033307513555,0.35824941905499613,0.029047250193648334,0.0,0.0,0.0,0.0,0.0,1,300000000,0,1,36000000,1,0,0.10328,0.12,0.0,25000000,0,1
cj_hh_101,2017-12,25000000,6823000,0.8757144950901363,0.12252674776491279,0.0017587571449509014,0.0,0.0,0.0,0.0,0.0,5,300000000,0,1,36000000,1,0,0.27292,0.12,0.0,25000000,0,1
cj_hh_1012,2017-01,88542000,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,973962000,0,1,116875000,1,0,0.0064940931987079575,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-02,88542000,425000,0.6776470588235294,0.0,0.32235294117647056,0.0,0.0,0.0,0.0,0.0,0,973962000,0,1,116875000,1,0,0.004799981929479795,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-03,88542000,469000,0.3304904051172708,0.0,0.6695095948827292,0.0,0.0,0.0,0.0,0.0,1,973962000,0,1,116875000,1,0,0.005296921235120056,0.11999954823699487,0.0,88542000,0,1
cj_hh_1012,2017-04,88542000,1606000,0.8368617683686177,0.0,0.062266500622665005,0.031133250311332503,0.0,0.06973848069738481,0.0,0.0,1,973962000,0,1,116875000,1,0,0.01813828465586953,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-05,88542000,564000,0.5673758865248227,0.0,0.14893617021276595,0.0,0.28368794326241137,0.0,0.0,0.0,0,973962000,0,1,116875000,1,0,0.006369858372297892,0.11999954823699487,0.0,88542000,0,1
cj_hh_1012,2017-06,88542000,1357000,0.8445099484156227,0.0,0.07295504789977893,0.0,0.0,0.08253500368459837,0.0,0.0,1,973962000,0,1,116875000,1,0,0.01532605994895078,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-07,88542000,92000,0.8152173913043478,0.0,0.18478260869565216,0.0,0.0,0.0,0.0,0.0,0,973962000,0,1,116875000,1,0,0.0010390549117932732,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-08,88542000,971000,0.7857878475798146,0.0,0.09783728115345006,0.0,0.09474768280123584,0.0,0.0,0.021627188465499485,2,973962000,0,1,116875000,1,0,0.010966546949470309,0.11999954823699487,0.0,88542000,0,0
cj_hh_1012,2017-09,88542000,596000,0.12080536912751678,0.6291946308724832,0.25,0.0,0.0,0.0,0.0,0.0,1,973962000,0,1,116875000,1,0,0.0067312687763999,0.11999954823699487,0.0,88542000,0,1
cj_hh_1012,2017-10,88542000,4552000,0.9149824253075571,0.060413005272407734,0.02460456942003515,0.0,0.0,0.0,0.0,0.0,8,973962000,0,1,116875000,1,0,0.05141062998351065,0.11999954823699487,0.0,88542000,0,1
cj_hh_1012,2017-11,88542000,978000,0.7065439672801636,0.0,0.11451942740286299,0.17893660531697342,0.0,0.0,0.0,0.0,2,973962000,0,1,116875000,1,0,0.011045605475367622,0.11999954823699487,0.0,88542000,0,0
cj_hh_1014,2017-01,41667000,1164000,0.9785223367697594,0.0,0.02147766323024055,0.0,0.0,0.0,0.0,0.0,3,500004000,0,1,60000000,1,0,0.02793577651378789,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-02,41667000,427000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.010247918016655868,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-03,41667000,1255000,0.9800796812749004,0.0,0.0199203187250996,0.0,0.0,0.0,0.0,0.0,1,500004000,0,1,60000000,1,0,0.030119759041927666,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-04,41667000,1182000,0.9576988155668359,0.0,0.04230118443316413,0.0,0.0,0.0,0.0,0.0,1,500004000,0,1,60000000,1,0,0.028367773057815536,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-05,41667000,928000,0.9913793103448276,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.022271821825425395,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-06,41667000,930000,0.9387096774193548,0.0,0.06129032258064516,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.02231982144142847,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-07,41667000,413000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.009911920704634362,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-08,41667000,1398000,0.9034334763948498,0.0,0.08082975679542204,0.0,0.0,0.015736766809728183,0.0,0.0,0,500004000,0,1,60000000,1,0,0.03355173158614731,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-09,41667000,833000,0.9399759903961584,0.0,0.060024009603841535,0.0,0.0,0.0,0.0,0.0,0,500004000,0,1,60000000,1,0,0.019991840065279477,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-10,41667000,2280000,0.9026315789473685,0.0,0.08552631578947369,0.0,0.0,0.0,0.011842105263157895,0.0,5,500004000,0,1,60000000,1,0,0.05471956224350205,0.11999904000767994,0.0,41667000,0,1
cj_hh_1014,2017-11,41667000,586000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,500004000,0,1,60000000,1,0,0.01406388748890009,0.11999904000767994,0.0,41667000,0,0
cj_hh_1014,2017-12,41667000,1216000,0.7310855263157895,0.0,0.06332236842105263,0.0,0.0,0.0,0.0,0.20559210526315788,2,500004000,0,1,60000000,1,0,0.02918376652986776,0.11999904000767994,0.0,41667000,0,0
cj_hh_1015,2017-01,130208000,1374000,0.8558951965065502,0.0,0.004366812227074236,0.13973799126637554,0.0,0.0,0.0,0.0,1,1562496000,1,1,252604000,1,1,0.010552347014008355,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-02,130208000,1318000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1562496000,1,1,252604000,1,1,0.010122265913000738,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-03,130208000,760000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1562496000,1,1,252604000,1,1,0.0058368149422462524,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-04,130208000,1514000,0.7840158520475562,0.0,0.21598414795244386,0.0,0.0,0.0,0.0,0.0,3,1562496000,1,1,252604000,1,1,0.011627549766527401,0.1616669738674531,0.5,130208000,2,2
cj_hh_1015,2017-05,130208000,1421000,0.9155524278676987,0.0,0.0844475721323012,0.0,0.0,0.0,0.0,0.0,2,1562496000,1,1,252604000,1,1,0.010913307938068322,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-06,130208000,937000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1562496000,1,1,252604000,1,1,0.007196178422216761,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-07,130208000,784000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1562496000,1,1,252604000,1,1,0.00602113541410666,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-08,130208000,979000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1562496000,1,1,252604000,1,1,0.007518739247972475,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-09,130208000,1126000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1562496000,1,1,252604000,1,1,0.008647702138117474,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-10,130208000,1241000,0.5954875100725222,0.0,0.0,0.0,0.40451248992747785,0.0,0.0,0.0,1,1562496000,1,1,252604000,1,1,0.009530904399115261,0.1616669738674531,0.5,130208000,2,2
cj_hh_1015,2017-11,130208000,481000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1562496000,1,1,252604000,1,1,0.0036940894568690094,0.1616669738674531,0.5,130208000,2,0
cj_hh_1015,2017-12,130208000,623000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1562496000,1,1,252604000,1,1,0.004784652248709756,0.1616669738674531,0.5,130208000,2,0
cj_hh_1018,2017-01,88542000,1577000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1062504000,0,1,127500000,1,0,0.017810756477152086,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-02,88542000,1108000,0.8871841155234657,0.0,0.0,0.0,0.11281588447653429,0.0,0.0,0.0,1,1062504000,0,1,127500000,1,0,0.01251383524203203,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-03,88542000,2151000,0.9418874941887494,0.0,0.011622501162250116,0.0,0.046490004649000466,0.0,0.0,0.0,1,1062504000,0,1,127500000,1,0,0.024293555600731855,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-04,88542000,809000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1062504000,0,1,127500000,1,0,0.009136906778703891,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-05,88542000,2344000,0.7871160409556314,0.0,0.10622866894197952,0.0,0.10665529010238908,0.0,0.0,0.0,2,1062504000,0,1,127500000,1,0,0.02647331210047209,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-06,88542000,1351000,0.7601776461880089,0.0,0.23982235381199113,0.0,0.0,0.0,0.0,0.0,2,1062504000,0,1,127500000,1,0,0.015258295498181654,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-07,88542000,1232000,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1,1062504000,0,1,127500000,1,0,0.013914300557927311,0.11999954823699487,0.0,88542000,0,1
cj_hh_1018,2017-08,88542000,347000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1062504000,0,1,127500000,1,0,0.00391904406948115,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-09,88542000,1502000,0.6491344873501997,0.0,0.15978695073235685,0.0,0.1910785619174434,0.0,0.0,0.0,1,1062504000,0,1,127500000,1,0,0.016963700842538003,0.11999954823699487,0.0,88542000,0,1
cj_hh_1018,2017-10,88542000,840000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1062504000,0,1,127500000,1,0,0.009487023107677713,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-11,88542000,1545000,0.8142394822006472,0.0,0.18576051779935276,0.0,0.0,0.0,0.0,0.0,2,1062504000,0,1,127500000,1,0,0.017449346073050077,0.11999954823699487,0.0,88542000,0,0
cj_hh_1018,2017-12,88542000,4064000,0.8828740157480315,0.0,0.1171259842519685,0.0,0.0,0.0,0.0,0.0,4,1062504000,0,1,127500000,1,0,0.04589912132095503,0.11999954823699487,0.0,88542000,0,0
cj_hh_1020,2017-01,62500000,531000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750000000,0,1,90000000,1,0,0.008496,0.12,0.0,62500000,0,0
cj_hh_1020,2017-02,62500000,878000,0.857630979498861,0.0,0.0,0.14236902050113895,0.0,0.0,0.0,0.0,2,750000000,0,1,90000000,1,0,0.014048,0.12,0.0,62500000,0,0
cj_hh_1020,2017-03,62500000,1344000,0.9315476190476191,0.0,0.0,0.06845238095238096,0.0,0.0,0.0,0.0,0,750000000,0,1,90000000,1,0,0.021504,0.12,0.0,62500000,0,0
cj_hh_1020,2017-04,62500000,873000,0.9427262313860252,0.0,0.0,0.0,0.0572737686139748,0.0,0.0,0.0,1,750000000,0,1,90000000,1,0,0.013968,0.12,0.0,62500000,0,0
cj_hh_1020,2017-05,62500000,1070000,0.7252336448598131,0.0,0.0,0.02336448598130841,0.0,0.0,0.0,0.2514018691588785,2,750000000,0,1,90000000,1,0,0.01712,0.12,0.0,62500000,0,0
cj_hh_1020,2017-06,62500000,955000,0.9298429319371728,0.0,0.07015706806282722,0.0,0.0,0.0,0.0,0.0,0,750000000,0,1,90000000,1,0,0.01528,0.12,0.0,62500000,0,0
cj_hh_1020,2017-07,62500000,1548000,0.9244186046511628,0.0,0.0,0.0,0.0755813953488372,0.0,0.0,0.0,0,750000000,0,1,90000000,1,0,0.024768,0.12,0.0,62500000,0,0
cj_hh_1020,2017-08,62500000,1420000,0.9528169014084507,0.0,0.0,0.047183098591549295,0.0,0.0,0.0,0.0,3,750000000,0,1,90000000,1,0,0.02272,0.12,0.0,62500000,0,0
cj_hh_1020,2017-09,62500000,914000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,750000000,0,1,90000000,1,0,0.014624,0.12,0.0,62500000,0,0
cj_hh_1020,2017-10,62500000,1411000,0.9078667611622963,0.0,0.0744153082919915,0.01771793054571226,0.0,0.0,0.0,0.0,3,750000000,0,1,90000000,1,0,0.022576,0.12,0.0,62500000,0,0
cj_hh_1020,2017-11,62500000,1273000,0.9253731343283582,0.0,0.0589159465828751,0.0,0.0,0.015710919088766692,0.0,0.0,0,750000000,0,1,90000000,1,0,0.020368,0.12,0.0,62500000,0,0
cj_hh_1020,2017-12,62500000,1650000,0.7151515151515152,0.0,0.08787878787878788,0.0,0.19696969696969696,0.0,0.0,0.0,3,750000000,0,1,90000000,1,0,0.0264,0.12,0.0,62500000,0,1
cj_hh_1021,2017-01,130208000,439000,0.5421412300683371,0.0,0.45785876993166286,0.0,0.0,0.0,0.0,0.0,1,1562496000,0,1,187500000,1,0,0.0033715286311132957,0.12000030720078643,0.0,130208000,0,1
cj_hh_1021,2017-02,130208000,1242000,0.42673107890499196,0.0,0.25442834138486314,0.3188405797101449,0.0,0.0,0.0,0.0,1,1562496000,0,1,187500000,1,0,0.009538584418776112,0.12000030720078643,0.0,130208000,0,1
cj_hh_1021,2017-03,130208000,1103000,0.528558476881233,0.0,0.471441523118767,0.0,0.0,0.0,0.0,0.0,1,1562496000,0,1,187500000,1,0,0.008471061685917916,0.12000030720078643,0.0,130208000,0,1
cj_hh_1021,2017-04,130208000,3414000,0.9379027533684827,0.014645577035735208,0.04745166959578207,0.0,0.0,0.0,0.0,0.0,4,1562496000,0,1,187500000,1,0,0.026219587122143034,0.12000030720078643,0.0,130208000,0,0
cj_hh_1021,2017-05,130208000,619000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1562496000,0,1,187500000,1,0,0.004753932170066356,0.12000030720078643,0.0,130208000,0,0
cj_hh_1021,2017-06,130208000,1069000,0.784845650140318,0.0,0.21515434985968196,0.0,0.0,0.0,0.0,0.0,1,1562496000,0,1,187500000,1,0,0.008209941017449004,0.12000030720078643,0.0,130208000,0,0
cj_hh_1021,2017-07,130208000,250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1562496000,0,1,187500000,1,0,0.001920004915212583,0.12000030720078643,0.0,130208000,0,0
cj_hh_1021,2017-08,130208000,104000,0.0,0.0,0.4807692307692308,0.3076923076923077,0.0,0.21153846153846154,0.0,0.0,0,1562496000,0,1,187500000,1,0,0.0007987220447284345,0.12000030720078643,0.0,130208000,0,1
cj_hh_1021,2017-09,130208000,2541000,0.8665879574970484,0.0,0.09720582447855175,0.03620621802439984,0.0,0.0,0.0,0.0,2,1562496000,0,1,187500000,1,0,0.019514929958220694,0.12000030720078643,0.0,130208000,0,0
cj_hh_1021,2017-10,130208000,2213000,0.7126073203795752,0.0,0.1500225937641211,0.13737008585630367,0.0,0.0,0.0,0.0,2,1562496000,0,1,187500000,1,0,0.016995883509461785,0.12000030720078643,0.0,130208000,0,0
